"call","Proposal_ID","Sampling_Set","lat_lon","geo_loc_name","soil_type","fao_class","cur_vegetation","ecoregion","cur_land_use","env_broad_scale","env_broad_NEW"
"FY23","60846","12","33.1455, -79.7903","United States: South Carolina, Low Country","Alfisol","Acrisols","Bottomland Harwoods","Southeast","hardwoods","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY23","60846","17","33.1402, -79.7788","United States: South Carolina, Low Country","Alfisol","Acrisols","Loblolly pine, recent harvest","Southeast","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY23","60846","2","33.1398, -79.7764","United States: South Carolina, Low Country","Alfisol","Acrisols","Loblolly pine, mature forest","Southeast","conifers","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY23","60846","5","33.1402, -79.7788","United States: South Carolina, Low Country","Alfisol","Acrisols","Bottomland Harwoods","Southeast","hardwoods","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY23","60846","7","33.1502, -79.7891","United States: South Carolina, Low Country","Alfisol","Acrisols","Flatwoods - Mixed pine+hardwoods","Southeast","hardwoods","__subtropical woodland biome [ENVO:01000222]","subtropical"
"FY23","60880","1","30.0135, -94.5009","United States: Texas, Beaumont, Vamont Series","Vertisol","","Grass/Pasture","Southeast","pastureland","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60880","2","31.4861, -96.8935","United States: Texas, ARS Research Facility, Temple, Riesel Series","Vertisol","","Prairie","Southern Plains","meadows","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60880","3","34.0486, -93.1034","United States: Arkansas, Agriculture Land","Vertisol","","Prairie at border of agricultural land","Ozarks Complex","industrial areas","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60880","4","32.2646, -85.9956","United States: Alabama, Cecil","Vertisol","","Longleaf Pine","Ozarks Complex","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60880","5","32.3000, -86.0539","United States: Alabama, Cecil","Vertisol","","Hardwood","Ozarks Complex","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60880","6","32.5838, -85.4220","United States: Alabama, Cecil","Vertisol","","Longleaf Pine","Ozarks Complex","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60881","1","41.2097, -104.8634","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60881","2","41.2096, -104.8636","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60881","3","41.2097, -104.8640","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60881","4","41.2128, -104.8520","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60881","5","41.2131, -104.8522","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60881","6","41.2132, -104.8523","United States: Wyoming, Cheyenne","Aridisol","","Grass, Shrub","Central Plains","pastureland","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60886","1","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60886","2","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60886","3","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60886","4","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60886","5","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60886","6","38.8034, -94.0436","United States: Missouri, Holden","Mollisol","","Maize","Prairie Peninsula","row crops","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","60920","1","68.6098, -149.3122","United States: Alaska, Imnavait Creek","Gelisol","","intertussock","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","10","68.6357, -149.5868","United States: Alaska, Toolik Lake","Gelisol","","tall shrub","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","11","68.6249, -149.6013","United States: Alaska, Toolik Lake","Gelisol","","shrub","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","12","68.6251, -149.6017","United States: Alaska, Toolik Lake","Gelisol","","wet sedge","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","2","68.6098, -149.3121","United States: Alaska, Imnavait Creek","Gelisol","","tussock","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","3","68.6098, -149.3125","United States: Alaska, Imnavait Creek","Gelisol","","non-tussock tundra","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","4","68.6097, -149.3136","United States: Alaska, Imnavait Creek","Gelisol","","wet sedge","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","5","68.6172, -149.3174","United States: Alaska, Imnavait Creek","Gelisol","","shrub","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","6","68.6345, -149.6431","United States: Alaska, Toolik Lake","Gelisol","","non-acidic intertussock","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","7","68.6336, -149.6328","United States: Alaska, Toolik Lake","Gelisol","","non-acidic non-tussock tundra","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","8","68.6234, -149.6109","United States: Alaska, Toolik Lake","Gelisol","","intertussock","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60920","9","68.6232, -149.6108","United States: Alaska, Toolik Lake","Gelisol","","tussock","Tundra","tundra","polar biome [ENVO:01000339]","polar"
"FY23","60921","1","44.217282, -122.260051","United States: Oregon, Lane County","Inceptisol","","Douglas-fir","Great Basin","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY23","60921","2","44.217583, -122.260417","United States: Oregon, Lane County","Inceptisol","","Douglas-fir","Great Basin","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY23","60921","3","44.217282, -122.260051","United States: Oregon, Lane County","Inceptisol","","Douglas-fir","Great Basin","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY23","60921","4","44.217583, -122.260417","United States: Oregon, Lane County","Inceptisol","","Douglas-fir","Great Basin","conifers","____mediterranean woodland biome [ENVO:01000208]","subtropical"
"FY23","60923","1","31.0450, -97.3484","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Kanlow","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","10","38.8997, -92.2139","United States: Missouri, Columbia","Alfisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","11","38.8996, -92.2139","United States: Missouri, Columbia","Alfisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","12","38.9000, -92.2141","United States: Missouri, Columbia","Alfisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","13","38.8998, -92.2141","United States: Missouri, Columbia","Alfisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","14","38.8998, -92.2141","United States: Missouri, Columbia","Alfisol","","None","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","15","41.8367, -88.2395","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","16","41.8366, -88.2395","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","17","41.8368, -88.2396","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","18","41.8365, -88.2396","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","19","41.8368, -88.2399","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","2","31.0454, -97.3482","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Blackwell","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","20","41.8365, -88.2399","United States: Illinois, Fermilab","Mollisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","21","41.8367, -88.2399","United States: Illinois, Fermilab","Mollisol","","None","Prairie Peninsula","row crops","__temperate savanna biome [ENVO:01000189]","temperate"
"FY23","60923","3","31.0449, -97.3483","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Blackwell","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","4","31.0451, -97.3482","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Kanlow","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","5","31.0450, -97.3481","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Blackwell","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","6","31.0453, -97.3479","United States: Texas,Temple USDA-ARS","Vertisol","","Switchgrass - Kanlow","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","7","31.0451, -97.3481","United States: Texas,Temple USDA-ARS","Vertisol","","None","Southern Plains","row crops","arid biome [ENVO:01001838]","arid"
"FY23","60923","8","38.8998, -92.2138","United States: Missouri, Columbia","Alfisol","","Switchgrass - Kanlow","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60923","9","38.8997, -92.2138","United States: Missouri, Columbia","Alfisol","","Switchgrass - Blackwell","Prairie Peninsula","row crops","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60929","1","45.4478, -112.5838","United States: Montana, Dillon","Aridisol","","Grass","Northern Rockies","shrub land","____temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60929","2","45.2255, -112.1156","United States: Montana, Alder","Aridisol","","Grass","Northern Rockies","shrub land","____temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60929","3","45.6212, -111.5687","United States: Montana, Norris","Aridisol","","Grass","Northern Rockies","shrub land","____temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60932","1","37.2189, -76.4100","United States: Virginia, Goodwin","Histosol","","Spartina","Mid Atlantic","marshlands","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60932","2","37.2191, -76.4092","United States: Virginia, Goodwin","Histosol","","Phragmite","Mid Atlantic","marshlands","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60932","3","37.2191, -76.4085","United States: Virginia, Goodwin","Histosol","","Pines","Mid Atlantic","intermixed","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60932","4","37.5665, -76.8972","United States: Virginia, Sweet Hall","Histosol","","Phragmite","Mid Atlantic","marshlands","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60932","5","37.5687, -76.8966","United States: Virginia, Sweet Hall","Histosol","","Phragmite","Mid Atlantic","swamp","__temperate shrubland biome [ENVO:01000215]","temperate"
"FY23","60932","6","37.5710, -76.8954","United States: Virginia, Sweet Hall","Histosol","","Pines","Mid Atlantic","intermixed","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60933","1","38.8536, -107.0664","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","10","38.8584, -107.0615","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","11","39.0855, -96.5848","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","12","39.0855, -96.5849","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","13","39.0855, -96.5849","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","14","39.0855, -96.5850","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","15","39.0855, -96.5850","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","16","39.0855, -96.5847","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","17","39.0855, -96.5847","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","18","39.0855, -96.5846","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","19","39.0855, -96.5845","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","2","38.8536, -107.0664","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","20","39.0855, -96.5845","United States: Kansas, Konza Prairie","Mollisol","","Prairie","Prairie Peninsula","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","3","38.8536, -107.0664","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","4","38.8536, -107.0665","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","5","38.8536, -107.0665","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","6","38.8583, -107.0614","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","7","38.8583, -107.0614","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","8","38.8584, -107.0614","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60933","9","38.8584, -107.0614","United States: Colorado, Crested Butte","Entisol","","Alpine Forest","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60938","1","41.8159, -88.0577","United States: Illinois, Lisle","Alfisol","Phaeozems","Shagbark hickory","Prairie Peninsula","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60938","2","41.8164, -88.0567","United States: Illinois, Lisle","Alfisol","Phaeozems","White oak","Prairie Peninsula","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60938","3","41.8163, -88.0750","United States: Illinois, Lisle","Alfisol","Phaeozems","Swamp white oak","Prairie Peninsula","hardwoods","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60938","4","41.8184, -88.0753","United States: Illinois, Lisle","Alfisol","Phaeozems","Norway spruce","Prairie Peninsula","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60938","5","41.8152, -88.0842","United States: Illinois, Lisle","Alfisol","Phaeozems","Eastern hemlock","Prairie Peninsula","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60938","6","41.8116, -88.0835","United States: Illinois, Lisle","Alfisol","Phaeozems","White pine","Prairie Peninsula","conifers","__temperate woodland biome [ENVO:01000221]","temperate"
"FY23","60940","1","38.8948, -106.8861","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60940","2","38.8948, -106.8861","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60940","3","38.8731, -107.1068","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60940","4","38.8731, -107.1068","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60940","5","38.9550, -106.9833","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60940","6","38.9550, -106.9833","United States: Colorado, Crested Butte","Mollisol","","Temperate & Boreal Grassland & Shrubland Subclass","Southern Rockies / Colorado Plateau","meadows","subalpine biome [ENVO:01001837]","subalpine"
"FY23","60942","1","64.9156, -147.4853","United States: Alaska, Fairbanks","Gelisol","","Potato","Taiga","vegetable crops","subpolar biome [ENVO:01001834]","polar"
"FY23","60942","2","64.9163, -147.4857","United States: Alaska, Fairbanks","Gelisol","","Abandoned agricultural area now dominated by grasses","Taiga","meadows","subpolar biome [ENVO:01001834]","polar"
"FY23","60942","3","64.9146, -147.4858","United States: Alaska, Fairbanks","Gelisol","","Birch-Aspen forest with some Spruce","Taiga","intermixed","subpolar biome [ENVO:01001834]","polar"
"FY23","60942","4","64.9262, -147.9237","United States: Alaska, Fairbanks","Gelisol","","Potato","Taiga","vegetable crops","subpolar biome [ENVO:01001834]","polar"
"FY23","60942","5","64.9262, -147.9236","United States: Alaska, Fairbanks","Gelisol","","Abandoned agricultural area now dominated by grasses","Taiga","meadows","subpolar biome [ENVO:01001834]","polar"
"FY23","60942","6","64.9263, -147.9246","United States: Alaska, Fairbanks","Gelisol","","Birch-Aspen-Spruce mixed forest","Taiga","intermixed","subpolar biome [ENVO:01001834]","polar"
"FY23","60946","1","46.9052, -123.9803","United States: Washington, Beaver Creek","Inceptisol","Histosols","Deciduous Forest","Pacific Northwest","marshlands","temperate biome [ENVO:01001831]","temperate"
"FY23","60946","2","38.8744, -76.5512","United States: Maryland, Global Change Research Wetland","Histosol","Histosols","Deciduous Forest","Mid Atlantic","marshlands","temperate biome [ENVO:01001831]","temperate"
"FY23","61051","1","65.1687, -147.6418","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","2","65.1687, -147.6415","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","3","65.1687, -147.6413","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","4","65.1727, -147.6380","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","5","65.1728, -147.6380","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","6","65.1729, -147.6379","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","7","65.1737, -147.6440","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","8","65.1737, -147.6438","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY23","61051","9","65.1738, -147.6436","United States: Alaska, Fairbanks, Chatanika","Inceptisol","","Open Black Spruce Forest","Taiga","conifers","terrestrial biome [ENVO:00000446]","terrestrial"
"FY24","61078","1","38.6738, -90.3975","United States: Missouri, Creve Coeur","Alfisol","","Tallgrass prairie","Prairie Peninsula","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","2","38.8495, -90.4600","United States: Missouri, St. Charles","Mollisol","","Volunteer maize","Prairie Peninsula","farmstead","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","3","37.5630, -93.4118","United States: Missouri, Polk County","Alfisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","4","37.5249, -93.3406","United States: Missouri, Polk County","Alfisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","5","37.1069, -93.9030","United States: Missouri, Lawrence County","Alfisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","6","37.3530, -94.1419","United States: Missouri, Barton County","Vertisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","7","37.3562, -94.1484","United States: Missouri, Barton County","Mollisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","8","37.3633, -94.1496","United States: Missouri, Barton County","Alfisol","","Tallgrass prairie","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61078","9","37.0588, -89.4955","United States: Missouri, Scott County","Entisol","","Tallgrass prairie and cacti","Ozarks Complex","meadows","__temperate savanna biome [ENVO:01000189]","temperate"
"FY24","61079","1","35.121370, -89.809190","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","2","35.121228, -89.809305","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","3","35.120982, -89.808910","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","4","35.121333, -89.809230","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","5","35.121182, -89.809103","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","6","35.121003, -89.809212","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","7","35.121337, -89.809100","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","8","35.121168, -89.809143","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61079","9","35.120977, -89.809205","United States:Tennessee, Memphis","Inceptisol","","Cotton","Ozarks Complex","row crops","urban biome [ENVO:01000249]","urban"
"FY24","61086","1","39.0291, -76.8992","United States: Maryland, Beltsville","Ultisol","","Oats","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","2","39.0296, -76.8991","United States: Maryland, Beltsville","Ultisol","","Corn","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","2","39.0296, -76.8990","United States: Maryland, Beltsville","Ultisol","","Corn","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","3","39.0294, -76.8990","United States: Maryland, Beltsville","Ultisol","","Corn","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","4","39.0294, -76.8987","United States: Maryland, Beltsville","Ultisol","","Oats","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","5","39.0293, -76.8991","United States: Maryland, Beltsville","Ultisol","","Corn","Mid Atlantic","farmstead","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61086","6","39.0152, -76.8375","United States: Maryland, Beltsville","Ultisol","","Warm Temperate Forest & Woodland Formation","Mid Atlantic","intermixed","__temperate woodland biome [ENVO:01000221]","temperate"
"FY24","61090","1","47.9161, -119.7964","United States: Washington, Mansfield","Mollisol","Chernozems","Wheat, Rep 2, Biosolids 9","Great Basin","small grains","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61090","2","47.9160, -119.7965","United States: Washington, Mansfield","Mollisol","Chernozems","Wheat, Rep 2, no fertilizer","Great Basin","small grains","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61090","3","47.9161, -119.7967","United States: Washington, Mansfield","Mollisol","Chernozems","Wheat, Rep 2, Biosolids 6.9","Great Basin","small grains","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61090","4","47.9161, -119.7969","United States: Washington, Mansfield","Mollisol","Chernozems","Wheat, Rep 2, Anhydrous Ammonia","Great Basin","small grains","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61090","5","47.9161, -119.7972","United States: Washington, Mansfield","Mollisol","Chernozems","Wheat, Rep 2, Biosolids 4.8","Great Basin","small grains","__anthropogenic terrestrial biome [ENVO:01000219]","terrestrial"
"FY24","61093","1","29.510197, -91.444669","United States: Wax Lake Delta, Louisiana","Entisol","","Black Willow and Sedges","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61093","2","29.510119, -91.444563","United States: Wax Lake Delta, Louisiana","Entisol","","Sagittaria and Colocasia","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61093","3","29.510108, -91.444514","United States: Wax Lake Delta, Louisiana","Entisol","","Sagittaria and Colocasia","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61093","4","29.4989, -91.4461","United States: Wax Lake Delta, Louisiana","Entisol","","Sedges","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61093","5","29.4988, -91.4483","United States: Wax Lake Delta, Louisiana","Entisol","","Black Willow and Sedges","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
"FY24","61093","6","29.4988, -91.4482","United States: Wax Lake Delta, Louisiana","Entisol","","Sedges","Southeast","swamp","subtropical biome [ENVO:01001832]","subtropical"
